edge_id,source_id,target_id,relation_type,weight,listen_count,rating
E2232,U0511,S0539,LIKES,0.6,30,3
E2233,U1171,S1487,LIKES,0.39,41,1
E2234,U0003,S1240,LIKES,0.28,24,1
E2235,U0403,S1354,LIKES,0.67,42,3
E2236,U1420,S0081,LIKES,0.64,36,3
E2237,U1018,S0144,LIKES,0.42,47,1
E2238,U1136,S0433,LIKES,0.73,29,4
E2239,U0390,S0161,LIKES,0.22,14,1
E2240,U0247,S0644,LIKES,0.54,20,3
E2241,U0618,S1039,LIKES,0.56,46,2
E2242,U0901,S1334,LIKES,0.39,18,2
E2243,U1281,S1642,LIKES,0.57,49,2
E2244,U0130,S0630,LIKES,0.93,38,5
E2245,U0538,S1104,LIKES,0.6,7,4
E2246,U1485,S0606,LIKES,0.64,37,3
E2247,U1120,S0112,LIKES,0.36,37,1
E2248,U1127,S0919,LIKES,0.77,35,4
E2249,U0092,S1666,LIKES,0.81,42,4
E2250,U0531,S0146,LIKES,0.19,8,1
E2251,U1069,S0229,LIKES,0.82,20,5
E2252,U1449,S1660,LIKES,0.62,34,3
E2253,U1065,S1217,LIKES,0.16,4,1
E2254,U1368,S0552,LIKES,0.72,27,4
E2255,U1378,S1724,LIKES,0.75,31,4
E2256,U1288,S0474,LIKES,0.22,13,1
E2257,U1340,S0219,LIKES,0.48,33,2
E2258,U0320,S1291,LIKES,0.58,26,3
E2259,U0431,S1772,LIKES,0.58,3,4
E2260,U0011,S0582,LIKES,0.67,41,3
E2261,U0776,S0471,LIKES,0.71,1,5
E2262,U0169,S1333,LIKES,0.83,45,4
E2263,U0177,S0678,LIKES,0.92,37,5
E2264,U1385,S0247,LIKES,0.8,17,5
E2265,U1262,S0265,LIKES,0.55,22,3
E2266,U1349,S0486,LIKES,0.43,25,2
E2267,U0098,S0075,LIKES,0.73,29,4
E2268,U0285,S0559,LIKES,0.65,38,3
E2269,U1250,S1799,LIKES,0.48,34,2
E2270,U0358,S1398,LIKES,0.38,40,1
E2271,U0885,S1317,LIKES,0.45,5,3
E2272,U0973,S1679,LIKES,0.63,35,3
E2273,U0533,S0541,LIKES,0.24,17,1
E2274,U0937,S0224,LIKES,0.47,8,3
E2275,U0605,S1187,LIKES,0.57,2,4
E2276,U0596,S1998,LIKES,0.52,16,3
E2277,U0717,S0313,LIKES,0.86,27,5
E2278,U1107,S0242,LIKES,0.71,49,3
E2279,U0140,S1657,LIKES,0.71,1,5
E2280,U0409,S1518,LIKES,0.15,2,1
E2281,U0928,S1166,LIKES,0.84,47,4
E2282,U1014,S1203,LIKES,0.55,45,2
E2283,U0550,S0821,LIKES,0.64,14,4
E2284,U1285,S1353,LIKES,0.95,42,5
E2285,U0367,S0674,LIKES,0.5,36,2
E2286,U1277,S1578,LIKES,0.39,19,2
E2287,U0884,S0306,LIKES,0.84,24,5
E2288,U1209,S0554,LIKES,0.4,44,1
E2289,U0302,S0408,LIKES,0.81,41,4
E2290,U1074,S1564,LIKES,0.69,22,4
E2291,U0634,S0642,LIKES,0.31,29,1
E2292,U0679,S0596,LIKES,0.83,22,5
E2293,U0943,S1917,LIKES,0.85,25,5
E2294,U0038,S1216,LIKES,0.48,10,3
E2295,U1429,S0725,LIKES,0.71,48,3
E2296,U0928,S1576,LIKES,0.6,7,4
E2297,U0531,S1912,LIKES,0.54,43,2
E2298,U1390,S1633,LIKES,0.33,32,1
E2299,U1150,S0038,LIKES,0.45,28,2
E2300,U0683,S1853,LIKES,0.21,11,1
E2301,U1171,S1063,LIKES,0.47,9,3
E2302,U0159,S0158,LIKES,0.21,11,1
E2303,U0872,S0113,LIKES,0.32,6,2
E2304,U0334,S1258,LIKES,0.89,31,5
E2305,U0083,S1255,LIKES,0.3,4,2
E2306,U0857,S0036,LIKES,0.19,8,1
E2307,U1462,S0162,LIKES,0.53,19,3
E2308,U0809,S0958,LIKES,0.78,13,5
E2309,U1236,S0786,LIKES,0.25,18,1
E2310,U0020,S0572,LIKES,0.54,43,2
E2311,U0751,S0473,LIKES,0.44,26,2
E2312,U1245,S0058,LIKES,0.62,33,3
E2313,U0987,S1757,LIKES,0.61,32,3
E2314,U1289,S0358,LIKES,0.29,2,2
E2315,U0933,S0504,LIKES,0.7,46,3
E2316,U0404,S0079,LIKES,0.72,4,5
E2317,U0967,S0871,LIKES,0.39,41,1
E2318,U1078,S0976,LIKES,0.79,38,4
E2319,U0883,S1518,LIKES,1.0,50,5
E2320,U0062,S0139,LIKES,0.53,41,2
E2321,U0150,S1441,LIKES,0.84,47,4
E2322,U1000,S0632,LIKES,0.78,36,4
E2323,U1427,S1965,LIKES,0.98,46,5
E2324,U1219,S1200,LIKES,0.4,43,1
E2325,U0930,S1616,LIKES,0.44,4,3
E2326,U0583,S1912,LIKES,0.65,39,3
E2327,U1454,S0767,LIKES,0.59,29,3
E2328,U1096,S1861,LIKES,0.47,31,2
E2329,U0939,S0319,LIKES,0.64,13,4
E2330,U1277,S0432,LIKES,0.6,7,4
E2331,U0377,S1726,LIKES,0.56,24,3
E2332,U0446,S1816,LIKES,0.41,22,2
E2333,U0951,S0137,LIKES,0.45,29,2
E2334,U0077,S0464,LIKES,0.8,17,5
E2335,U1044,S1408,LIKES,0.58,4,4
E2336,U1013,S0966,LIKES,0.69,22,4
E2337,U0548,S0353,LIKES,0.87,28,5
E2338,U0289,S1542,LIKES,0.57,2,4
E2339,U1305,S0801,LIKES,0.76,10,5
E2340,U1090,S1196,LIKES,0.33,9,2
E2341,U1091,S1690,LIKES,0.65,38,3
E2342,U1197,S0867,LIKES,0.86,50,4
E2343,U1418,S0396,LIKES,0.33,9,2
E2344,U0161,S0834,LIKES,0.66,40,3
E2345,U1359,S0932,LIKES,0.47,31,2
E2346,U0857,S1601,LIKES,0.16,4,1
E2347,U1247,S1614,LIKES,0.2,10,1
E2348,U0319,S1658,LIKES,0.5,14,3
E2349,U1084,S1287,LIKES,0.27,21,1
E2350,U1473,S0868,LIKES,0.78,36,4
E2351,U1135,S0376,LIKES,0.38,17,2
E2352,U0577,S1972,LIKES,0.79,39,4
E2353,U0702,S0502,LIKES,0.46,7,3
E2354,U1321,S0815,LIKES,0.54,20,3
E2355,U0876,S0204,LIKES,0.28,23,1
E2356,U0315,S0216,LIKES,0.34,10,2
E2357,U1175,S0708,LIKES,0.47,32,2
E2358,U0997,S1839,LIKES,0.84,23,5
E2359,U1052,S0112,LIKES,0.3,4,2
E2360,U0948,S0478,LIKES,0.25,19,1
E2361,U1076,S0276,LIKES,0.67,19,4
E2362,U0835,S1223,LIKES,0.25,19,1
E2363,U1069,S1836,LIKES,0.7,23,4
E2364,U1441,S0562,LIKES,0.72,3,5
E2365,U0338,S1166,LIKES,0.82,43,4
E2366,U0066,S1823,LIKES,0.81,42,4
E2367,U0250,S1300,LIKES,0.7,46,3
E2368,U0757,S1653,LIKES,0.7,23,4
E2369,U0829,S1935,LIKES,0.57,1,4
E2370,U1496,S0879,LIKES,0.27,21,1
E2371,U0622,S0323,LIKES,0.43,49,1
E2372,U0463,S0770,LIKES,0.29,2,2
E2373,U1187,S1973,LIKES,0.6,30,3
E2374,U0351,S0499,LIKES,0.26,20,1
E2375,U0748,S0256,LIKES,0.7,24,4
E2376,U1367,S0416,LIKES,0.29,2,2
E2377,U0047,S1808,LIKES,0.82,44,4
E2378,U0982,S1185,LIKES,0.24,17,1
E2379,U0324,S1189,LIKES,0.75,9,5
E2380,U1315,S0233,LIKES,0.37,39,1
E2381,U0010,S1471,LIKES,0.3,3,2
E2382,U0117,S1353,LIKES,0.67,42,3
E2383,U0791,S1229,LIKES,0.47,9,3
E2384,U0138,S0408,LIKES,0.58,4,4
E2385,U1134,S0240,LIKES,0.36,14,2
E2386,U1237,S1102,LIKES,0.39,19,2
E2387,U1364,S0502,LIKES,0.15,2,1
E2388,U1095,S1403,LIKES,0.75,9,5
E2389,U0543,S0774,LIKES,0.36,14,2
E2390,U0320,S0156,LIKES,0.33,9,2
E2391,U0065,S0496,LIKES,0.45,28,2
E2392,U1092,S0829,LIKES,0.36,36,1
E2393,U1363,S0532,LIKES,0.97,45,5
E2394,U0399,S1538,LIKES,0.68,43,3
E2395,U0289,S0316,LIKES,0.36,36,1
E2396,U0145,S1157,LIKES,0.7,24,4
E2397,U1171,S1336,LIKES,0.93,39,5
E2398,U0959,S1219,LIKES,0.89,31,5
E2399,U0621,S1598,LIKES,0.46,30,2
E2400,U1328,S0937,LIKES,0.47,9,3
E2401,U1060,S0369,LIKES,0.49,12,3
E2402,U0708,S0927,LIKES,0.52,40,2
E2403,U0089,S0017,LIKES,0.73,28,4
E2404,U0884,S1032,LIKES,0.67,42,3
E2405,U0055,S1498,LIKES,0.73,29,4
E2406,U1296,S0475,LIKES,0.62,33,3
E2407,U0360,S1809,LIKES,0.48,10,3
E2408,U0342,S0464,LIKES,0.68,20,4
E2409,U1422,S0172,LIKES,0.5,13,3
E2410,U1465,S1478,LIKES,0.77,12,5
E2411,U1056,S1730,LIKES,0.9,33,5
E2412,U0275,S0342,LIKES,0.28,24,1
E2413,U0749,S1753,LIKES,0.43,25,2
E2414,U0074,S1973,LIKES,0.51,39,2
E2415,U0897,S0433,LIKES,0.67,19,4
E2416,U0768,S0022,LIKES,0.29,25,1
E2417,U1261,S0506,LIKES,0.45,29,2
E2418,U0350,S0015,LIKES,1.0,50,5
E2419,U0212,S1842,LIKES,0.39,41,1
E2420,U0186,S1616,LIKES,0.55,21,3
E2421,U0674,S1017,LIKES,0.81,42,4
E2422,U0670,S1807,LIKES,0.44,27,2
E2423,U1260,S0991,LIKES,0.24,17,1
E2424,U0031,S1938,LIKES,0.28,23,1
E2425,U0771,S1508,LIKES,0.79,15,5
E2426,U0294,S0485,LIKES,0.5,37,2
E2427,U0225,S0361,LIKES,0.18,7,1
E2428,U0985,S1862,LIKES,0.23,15,1
E2429,U0072,S1693,LIKES,0.36,36,1
E2430,U1246,S0334,LIKES,0.64,14,4
E2431,U0464,S0412,LIKES,0.86,26,5
E2432,U1097,S0832,LIKES,0.81,42,4
E2433,U0400,S1367,LIKES,0.35,35,1
E2434,U0563,S0626,LIKES,0.72,27,4
E2435,U0314,S1546,LIKES,0.44,4,3
E2436,U0995,S1764,LIKES,0.46,30,2
E2437,U0424,S0825,LIKES,0.77,11,5
E2438,U1413,S1272,LIKES,0.6,30,3
E2439,U0665,S1138,LIKES,0.62,33,3
E2440,U1320,S0207,LIKES,0.48,34,2
E2441,U1183,S1373,LIKES,0.31,29,1
E2442,U0085,S0578,LIKES,0.89,32,5
E2443,U1258,S0375,LIKES,0.58,3,4
E2444,U1065,S1597,LIKES,0.43,1,3
E2445,U0499,S0813,LIKES,0.46,7,3
E2446,U0703,S1119,LIKES,0.51,15,3
E2447,U1414,S1729,LIKES,0.52,16,3
E2448,U1475,S1141,LIKES,0.38,16,2
E2449,U0355,S0377,LIKES,0.72,50,3
E2450,U0628,S0431,LIKES,0.57,1,4
E2451,U1280,S0354,LIKES,0.58,50,2
E2452,U0702,S1749,LIKES,0.78,36,4
E2453,U0075,S0487,LIKES,0.38,40,1
E2454,U0194,S0959,LIKES,0.57,48,2
E2455,U0765,S0634,LIKES,0.72,4,5
E2456,U1033,S0516,LIKES,0.56,47,2
E2457,U0116,S0933,LIKES,0.53,19,3
E2458,U0603,S1169,LIKES,0.56,23,3
E2459,U1045,S1571,LIKES,0.81,41,4
E2460,U0122,S0555,LIKES,0.41,21,2
E2461,U0894,S1941,LIKES,0.72,50,3
E2462,U1415,S1155,LIKES,0.66,40,3
E2463,U1455,S0570,LIKES,0.65,39,3
E2464,U0286,S1605,LIKES,0.59,28,3
E2465,U0425,S0018,LIKES,0.64,37,3
E2466,U0318,S0617,LIKES,0.56,46,2
E2467,U1437,S0730,LIKES,0.98,47,5
E2468,U0054,S0130,LIKES,0.55,22,3
E2469,U0346,S1689,LIKES,0.78,13,5
E2470,U0677,S0888,LIKES,0.69,22,4
E2471,U0767,S1290,LIKES,0.83,45,4
E2472,U1168,S0924,LIKES,0.15,1,1
E2473,U0912,S0058,LIKES,0.73,28,4
E2474,U1225,S0185,LIKES,0.32,30,1
E2475,U1290,S0751,LIKES,0.62,10,4
E2476,U0643,S1174,LIKES,0.77,35,4
E2477,U1390,S1873,LIKES,0.75,8,5
E2478,U1337,S0232,LIKES,0.38,17,2
E2479,U0487,S0698,LIKES,0.39,19,2
E2480,U1338,S1473,LIKES,0.34,33,1
E2481,U1032,S1563,LIKES,0.43,49,1
E2482,U1278,S0701,LIKES,0.67,42,3
E2483,U0239,S1643,LIKES,0.39,19,2
E2484,U0344,S1395,LIKES,0.93,38,5
E2485,U0283,S1603,LIKES,0.4,43,1
E2486,U1282,S1407,LIKES,0.64,37,3
E2487,U0731,S0319,LIKES,0.46,6,3
E2488,U1138,S0631,LIKES,0.28,23,1
E2489,U0883,S0481,LIKES,0.43,2,3
E2490,U1249,S1520,LIKES,0.49,35,2
E2491,U0571,S0042,LIKES,0.98,47,5
E2492,U0564,S1983,LIKES,0.79,15,5
E2493,U0621,S1358,LIKES,0.97,45,5
E2494,U0695,S1848,LIKES,0.73,28,4
E2495,U0655,S0164,LIKES,0.92,36,5
E2496,U0296,S1178,LIKES,0.64,14,4
E2497,U0704,S0157,LIKES,0.42,46,1
E2498,U0581,S0883,LIKES,0.28,24,1
E2499,U0208,S1333,LIKES,0.53,42,2
E2500,U0646,S1445,LIKES,0.45,5,3
E2501,U1389,S1344,LIKES,0.69,45,3
E2502,U0371,S0615,LIKES,0.75,9,5
E2503,U1140,S0580,LIKES,0.44,4,3
E2504,U0120,S0172,LIKES,0.63,11,4
E2505,U1116,S0607,LIKES,0.82,43,4
E2506,U0718,S0575,LIKES,0.92,36,5
E2507,U1116,S1044,LIKES,0.77,12,5
E2508,U1269,S0441,LIKES,0.54,20,3
E2509,U1203,S1826,LIKES,0.49,11,3
E2510,U1095,S0989,LIKES,0.6,30,3
E2511,U0976,S1291,LIKES,0.54,44,2
E2512,U0473,S0526,LIKES,0.49,11,3
E2513,U1248,S1306,LIKES,0.82,44,4
E2514,U0437,S0314,LIKES,0.59,28,3
E2515,U0721,S0139,LIKES,0.31,5,2
E2516,U0303,S1733,LIKES,0.28,24,1
E2517,U1217,S1867,LIKES,0.86,26,5
E2518,U0798,S0047,LIKES,0.66,40,3
E2519,U0063,S1568,LIKES,0.47,31,2
E2520,U1129,S0287,LIKES,0.47,31,2
E2521,U0727,S0264,LIKES,0.38,17,2
E2522,U0868,S1977,LIKES,0.72,3,5
E2523,U0566,S0199,LIKES,0.43,1,3
E2524,U0598,S1185,LIKES,0.4,43,1
E2525,U0521,S0761,LIKES,0.92,36,5
E2526,U0566,S1224,LIKES,0.15,1,1
E2527,U0959,S0050,LIKES,0.16,3,1
E2528,U0264,S1238,LIKES,0.6,30,3
E2529,U0838,S0248,LIKES,0.39,19,2
E2530,U1333,S1860,LIKES,0.37,39,1
E2531,U1031,S0664,LIKES,0.58,50,2
E2532,U1188,S0310,LIKES,0.79,39,4
E2533,U1069,S0873,LIKES,0.66,17,4
E2534,U1397,S0456,LIKES,0.56,24,3
E2535,U0847,S0514,LIKES,0.97,45,5
E2536,U1367,S1366,LIKES,0.58,3,4
E2537,U0018,S0192,LIKES,0.58,26,3
E2538,U1480,S1786,LIKES,0.65,39,3
E2539,U1382,S1655,LIKES,0.94,40,5
E2540,U0296,S1142,LIKES,0.9,33,5
E2541,U0897,S0860,LIKES,0.22,13,1
E2542,U1047,S1266,LIKES,0.45,5,3
E2543,U0527,S1971,LIKES,0.16,3,1
E2544,U0601,S1717,LIKES,0.65,39,3
E2545,U0611,S0710,LIKES,0.8,17,5
E2546,U1362,S0866,LIKES,0.84,47,4
E2547,U0992,S0629,LIKES,0.27,21,1
E2548,U0924,S1005,LIKES,0.19,8,1
E2549,U0836,S1557,LIKES,0.7,23,4
E2550,U1359,S1556,LIKES,0.93,38,5
E2551,U1455,S0877,LIKES,0.37,15,2
E2552,U0944,S0104,LIKES,0.6,30,3
E2553,U0415,S1897,LIKES,0.9,33,5
E2554,U1344,S0094,LIKES,0.49,35,2
E2555,U0400,S1946,LIKES,0.41,45,1
E2556,U0401,S1140,LIKES,0.34,34,1
E2557,U0159,S0897,LIKES,0.43,2,3
E2558,U0251,S1115,LIKES,0.79,38,4
E2559,U1409,S0709,LIKES,0.38,17,2
E2560,U0767,S0666,LIKES,0.6,30,3
E2561,U0708,S1927,LIKES,0.64,37,3
E2562,U0068,S0114,LIKES,0.47,9,3
E2563,U0490,S0230,LIKES,0.38,40,1
E2564,U0585,S0722,LIKES,0.58,50,2
E2565,U0401,S1295,LIKES,0.48,10,3
E2566,U0093,S1775,LIKES,0.75,9,5
E2567,U1146,S1364,LIKES,0.97,45,5
E2568,U0120,S0189,LIKES,0.98,47,5
E2569,U0673,S1970,LIKES,0.74,7,5
E2570,U0738,S1852,LIKES,0.27,21,1
E2571,U0385,S0576,LIKES,0.34,33,1
E2572,U0021,S0919,LIKES,0.84,46,4
E2573,U0057,S0176,LIKES,0.5,14,3
E2574,U1348,S0542,LIKES,0.9,33,5
E2575,U0133,S0128,LIKES,0.61,8,4
E2576,U1248,S0290,LIKES,0.67,18,4
E2577,U0242,S0280,LIKES,0.74,6,5
E2578,U1036,S0686,LIKES,0.51,15,3
E2579,U1300,S1294,LIKES,0.7,24,4
E2580,U1496,S1089,LIKES,0.9,33,5
E2581,U0298,S1811,LIKES,0.83,45,4
E2582,U1037,S1160,LIKES,0.57,2,4
E2583,U1395,S1965,LIKES,0.52,17,3
E2584,U0488,S0125,LIKES,0.59,28,3
E2585,U0230,S0267,LIKES,0.54,20,3
E2586,U0667,S1535,LIKES,0.43,25,2
E2587,U0333,S0895,LIKES,0.29,25,1
E2588,U0387,S1716,LIKES,0.86,26,5
E2589,U0676,S0974,LIKES,0.32,30,1
E2590,U0059,S0404,LIKES,0.85,25,5
E2591,U1117,S1598,LIKES,0.66,40,3
E2592,U0522,S0516,LIKES,0.36,13,2
E2593,U0921,S0490,LIKES,0.67,42,3
E2594,U1409,S1593,LIKES,0.73,28,4
E2595,U1146,S0576,LIKES,0.55,45,2
E2596,U1054,S1214,LIKES,0.28,24,1
E2597,U0166,S0921,LIKES,0.58,3,4
E2598,U1040,S1635,LIKES,0.52,16,3
E2599,U0638,S0783,LIKES,0.71,2,5
E2600,U0255,S1935,LIKES,0.4,20,2
E2601,U1071,S1643,LIKES,0.78,14,5
E2602,U1199,S0258,LIKES,0.36,13,2
E2603,U0073,S1739,LIKES,0.47,32,2
E2604,U1298,S0264,LIKES,0.42,24,2
E2605,U0956,S0781,LIKES,0.19,8,1
E2606,U1311,S1865,LIKES,0.76,10,5
E2607,U0117,S0904,LIKES,0.26,20,1
E2608,U1374,S1876,LIKES,0.67,18,4
E2609,U0446,S0727,LIKES,0.4,20,2
E2610,U1002,S0083,LIKES,0.68,43,3
E2611,U0043,S0026,LIKES,0.73,28,4
E2612,U0177,S0886,LIKES,1.0,50,5
E2613,U0698,S1519,LIKES,0.35,12,2
E2614,U1017,S1205,LIKES,0.83,22,5
E2615,U0493,S1649,LIKES,0.15,1,1
E2616,U1269,S1696,LIKES,0.71,25,4
E2617,U0096,S1729,LIKES,0.49,35,2
E2618,U0214,S0103,LIKES,0.22,13,1
E2619,U1221,S0345,LIKES,0.38,40,1
E2620,U0230,S1184,LIKES,0.5,37,2
E2621,U1254,S0611,LIKES,0.3,4,2
E2622,U0088,S0604,LIKES,0.98,47,5
E2623,U1336,S0222,LIKES,0.25,19,1
E2624,U1383,S1662,LIKES,0.97,45,5
E2625,U0644,S1289,LIKES,0.77,12,5
E2626,U1293,S1941,LIKES,0.84,47,4
E2627,U0133,S0178,LIKES,0.34,34,1
E2628,U1282,S0468,LIKES,0.33,8,2
E2629,U0607,S0944,LIKES,0.85,25,5
E2630,U0890,S0922,LIKES,0.45,28,2
E2631,U0402,S1186,LIKES,0.27,21,1
E2632,U1248,S0786,LIKES,0.65,39,3
E2633,U0984,S1495,LIKES,0.53,42,2
E2634,U0723,S0646,LIKES,0.46,30,2
E2635,U1276,S1197,LIKES,0.2,10,1
E2636,U1018,S1326,LIKES,0.2,10,1
E2637,U0905,S0624,LIKES,0.55,21,3
E2638,U0468,S1284,LIKES,0.3,3,2
E2639,U1185,S1038,LIKES,0.64,36,3
E2640,U0934,S0643,LIKES,0.69,22,4
E2641,U0703,S1731,LIKES,0.59,5,4
E2642,U0210,S0070,LIKES,0.79,15,5
E2643,U1154,S0375,LIKES,0.37,15,2
E2644,U1036,S0990,LIKES,0.39,42,1
E2645,U0161,S1429,LIKES,0.28,23,1
E2646,U0540,S1727,LIKES,0.68,44,3
E2647,U1074,S1975,LIKES,0.24,17,1
E2648,U0125,S1039,LIKES,0.31,5,2
E2649,U0941,S0569,LIKES,0.6,30,3
E2650,U1180,S0168,LIKES,0.83,22,5
E2651,U1436,S1873,LIKES,0.73,5,5
E2652,U0354,S1875,LIKES,0.92,36,5
E2653,U1437,S0049,LIKES,0.39,18,2
E2654,U0916,S0707,LIKES,0.79,39,4
E2655,U1345,S1946,LIKES,0.58,26,3
E2656,U1007,S0916,LIKES,0.68,43,3
E2657,U0135,S0378,LIKES,0.54,44,2
E2658,U0098,S0052,LIKES,0.23,15,1
E2659,U1317,S1036,LIKES,0.32,6,2
E2660,U0111,S0763,LIKES,0.44,50,1
E2661,U0667,S0525,LIKES,0.37,38,1
E2662,U0102,S1214,LIKES,0.76,33,4
E2663,U0796,S0006,LIKES,0.44,4,3
E2664,U1321,S1903,LIKES,0.7,46,3
E2665,U0169,S0589,LIKES,0.45,28,2
E2666,U0515,S1936,LIKES,0.21,11,1
E2667,U0765,S1245,LIKES,0.81,19,5
E2668,U0677,S0329,LIKES,0.47,8,3
E2669,U1456,S0142,LIKES,0.27,21,1
E2670,U0732,S0185,LIKES,0.22,14,1
E2671,U0204,S1792,LIKES,0.78,13,5
E2672,U0336,S1351,LIKES,0.85,25,5
E2673,U0930,S0743,LIKES,0.42,24,2
E2674,U0682,S0567,LIKES,0.87,28,5
E2675,U0990,S0071,LIKES,0.66,40,3
E2676,U0808,S1622,LIKES,0.82,44,4
E2677,U0456,S0681,LIKES,0.3,3,2
E2678,U0675,S0675,LIKES,0.78,36,4
E2679,U0203,S0809,LIKES,0.58,50,2
E2680,U1354,S1260,LIKES,0.64,37,3
E2681,U0150,S0795,LIKES,0.92,37,5
E2682,U0516,S1031,LIKES,0.66,17,4
E2683,U1373,S1263,LIKES,0.86,27,5
E2684,U1407,S1816,LIKES,0.88,30,5
E2685,U0156,S1785,LIKES,0.7,23,4
E2686,U0421,S1866,LIKES,0.69,22,4
E2687,U0481,S0855,LIKES,0.24,17,1
E2688,U0160,S0971,LIKES,0.54,43,2
E2689,U0030,S1614,LIKES,0.66,16,4
E2690,U0278,S1439,LIKES,0.68,20,4
E2691,U1444,S1588,LIKES,0.74,30,4
E2692,U0452,S0785,LIKES,0.83,45,4
E2693,U0864,S1836,LIKES,0.44,50,1
E2694,U1174,S0652,LIKES,0.83,22,5
E2695,U1215,S0692,LIKES,0.54,44,2
E2696,U0416,S1352,LIKES,0.3,4,2
E2697,U0815,S1825,LIKES,0.45,28,2
E2698,U1419,S1376,LIKES,0.77,35,4
E2699,U0536,S0105,LIKES,0.96,44,5
E2700,U1191,S0181,LIKES,0.75,8,5
E2701,U0650,S0464,LIKES,0.58,27,3
E2702,U0025,S1535,LIKES,0.68,44,3
E2703,U0968,S0061,LIKES,0.81,19,5
E2704,U0373,S1719,LIKES,0.36,13,2
E2705,U0929,S0824,LIKES,0.76,10,5
E2706,U0272,S0370,LIKES,0.87,28,5
E2707,U0996,S1158,LIKES,0.46,30,2
E2708,U0589,S1584,LIKES,0.47,9,3
E2709,U1001,S1820,LIKES,0.51,15,3
E2710,U0473,S0209,LIKES,0.44,3,3
E2711,U0723,S0699,LIKES,0.75,8,5
E2712,U1211,S0686,LIKES,0.96,43,5
E2713,U0608,S1913,LIKES,0.61,9,4
E2714,U0012,S1276,LIKES,0.29,25,1
E2715,U1319,S1311,LIKES,0.72,26,4
E2716,U1453,S0298,LIKES,0.81,18,5
E2717,U0364,S1544,LIKES,0.46,7,3
E2718,U0994,S1919,LIKES,0.43,25,2
E2719,U1130,S1737,LIKES,0.5,36,2
E2720,U0661,S0921,LIKES,0.57,1,4
E2721,U0206,S1609,LIKES,0.58,50,2
E2722,U0888,S0550,LIKES,0.47,8,3
E2723,U0326,S0714,LIKES,0.98,47,5
E2724,U1169,S1305,LIKES,0.76,10,5
E2725,U0259,S0740,LIKES,0.72,26,4
E2726,U0103,S1646,LIKES,0.44,4,3
E2727,U1182,S1425,LIKES,0.59,29,3
E2728,U0516,S1255,LIKES,0.44,26,2
E2729,U1223,S1989,LIKES,0.51,15,3
E2730,U0805,S1944,LIKES,0.48,34,2
E2731,U1333,S0139,LIKES,0.35,35,1
E2732,U0922,S1876,LIKES,0.39,19,2
E2733,U1030,S0531,LIKES,0.42,24,2
E2734,U0652,S0968,LIKES,0.61,8,4
E2735,U0343,S1863,LIKES,0.54,44,2
E2736,U0576,S1950,LIKES,0.65,15,4
E2737,U0518,S1272,LIKES,0.53,41,2
E2738,U1101,S1728,LIKES,0.6,6,4
E2739,U0948,S1243,LIKES,0.55,22,3
E2740,U0011,S0279,LIKES,0.92,36,5
E2741,U0241,S0056,LIKES,0.58,27,3
E2742,U0770,S0456,LIKES,0.84,47,4
E2743,U0249,S1368,LIKES,0.7,46,3
E2744,U0582,S1201,LIKES,0.51,39,2
E2745,U0313,S1619,LIKES,0.55,22,3
E2746,U1435,S0826,LIKES,0.46,7,3
E2747,U0912,S1725,LIKES,0.49,12,3
E2748,U0673,S0372,LIKES,0.56,47,2
E2749,U1383,S1838,LIKES,0.99,49,5
E2750,U0440,S1514,LIKES,0.98,46,5
E2751,U0283,S0587,LIKES,0.27,22,1
E2752,U1336,S1617,LIKES,0.6,30,3
E2753,U0738,S0954,LIKES,0.73,29,4
E2754,U0514,S1020,LIKES,0.37,15,2
E2755,U0097,S0528,LIKES,0.6,6,4
E2756,U1256,S1386,LIKES,0.66,17,4
E2757,U0193,S1259,LIKES,0.77,11,5
E2758,U1022,S1829,LIKES,0.49,12,3
E2759,U1406,S1395,LIKES,0.42,23,2
E2760,U0010,S0020,LIKES,0.92,36,5
E2761,U0540,S1448,LIKES,0.5,14,3
E2762,U0290,S0501,LIKES,0.63,11,4
E2763,U0258,S1924,LIKES,0.75,8,5
E2764,U0642,S0936,LIKES,0.89,32,5
E2765,U0894,S0826,LIKES,0.52,16,3
E2766,U0020,S0930,LIKES,0.19,9,1
E2767,U0723,S0949,LIKES,0.6,30,3
E2768,U0005,S0486,LIKES,0.85,49,4
E2769,U1399,S0223,LIKES,0.63,35,3
E2770,U0252,S0226,LIKES,0.26,20,1
E2771,U1452,S0041,LIKES,0.46,30,2
E2772,U0714,S1694,LIKES,0.52,40,2
E2773,U1328,S0673,LIKES,0.63,35,3
E2774,U0931,S1805,LIKES,0.71,49,3
E2775,U0650,S1494,LIKES,0.9,33,5
E2776,U0504,S1035,LIKES,0.94,40,5
E2777,U1082,S1195,LIKES,0.59,28,3
E2778,U0045,S1602,LIKES,0.38,40,1
E2779,U1167,S1003,LIKES,0.56,23,3
E2780,U0550,S1717,LIKES,0.59,28,3
E2781,U0897,S1938,LIKES,0.2,10,1
E2782,U0447,S1430,LIKES,0.47,31,2
E2783,U1183,S0716,LIKES,0.71,48,3
E2784,U0823,S1007,LIKES,0.63,11,4
E2785,U0634,S0854,LIKES,0.69,22,4
E2786,U0994,S0592,LIKES,0.15,1,1
E2787,U1096,S1412,LIKES,0.53,18,3
E2788,U0698,S1736,LIKES,0.72,27,4
E2789,U1313,S0922,LIKES,0.67,41,3
