node_id,node_type,name,age,favorite_genre,artist,genre,release_year
U0484,user,Usuario 484,40,Indie,,,
U0485,user,Usuario 485,40,Indie,,,
U0486,user,Usuario 486,26,Reggaeton,,,
U0487,user,Usuario 487,24,R&B,,,
U0488,user,Usuario 488,30,"Rock, K-Pop",,,
U0489,user,Usuario 489,22,"K-Pop, R&B, Pop",,,
U0490,user,Usuario 490,27,"R&B, Indie",,,
U0491,user,Usuario 491,20,K-Pop,,,
U0492,user,Usuario 492,23,Hip Hop,,,
U0493,user,Usuario 493,16,"Rock, Electrónica, Reggaeton",,,
U0494,user,Usuario 494,30,"K-Pop, Jazz, Rock",,,
U0495,user,Usuario 495,18,"Indie, Electrónica",,,
U0496,user,Usuario 496,23,"Jazz, Salsa, Reggaeton",,,
U0497,user,Usuario 497,32,Hip Hop,,,
U0498,user,Usuario 498,25,"Indie, Reggaeton",,,
U0499,user,Usuario 499,33,"Rock, K-Pop, Cumbia",,,
U0500,user,Usuario 500,21,"Indie, Electrónica, Hip Hop",,,
U0501,user,Usuario 501,24,"Cumbia, Hip Hop, K-Pop",,,
U0502,user,Usuario 502,39,"Bachata, Reggaeton, Jazz",,,
U0503,user,Usuario 503,24,Reggaeton,,,
U0504,user,Usuario 504,27,"Rock, R&B",,,
U0505,user,Usuario 505,39,"Hip Hop, Rock",,,
U0506,user,Usuario 506,35,"Salsa, Electrónica",,,
U0507,user,Usuario 507,32,"Bachata, Rock",,,
U0508,user,Usuario 508,19,"Salsa, Hip Hop, Indie",,,
U0509,user,Usuario 509,31,Electrónica,,,
U0510,user,Usuario 510,32,Electrónica,,,
U0511,user,Usuario 511,38,Bachata,,,
U0512,user,Usuario 512,35,"Cumbia, Reggaeton",,,
U0513,user,Usuario 513,30,"Pop, Jazz, R&B",,,
U0514,user,Usuario 514,31,Rock,,,
U0515,user,Usuario 515,32,"R&B, Rock",,,
U0516,user,Usuario 516,37,"Pop, Salsa, Jazz",,,
U0517,user,Usuario 517,17,K-Pop,,,
U0518,user,Usuario 518,19,"Jazz, Indie",,,
U0519,user,Usuario 519,31,"K-Pop, Bachata, Jazz",,,
U0520,user,Usuario 520,39,"Cumbia, Rock, Bachata",,,
U0521,user,Usuario 521,19,"Reggaeton, Cumbia, Pop",,,
U0522,user,Usuario 522,37,"Hip Hop, Salsa",,,
U0523,user,Usuario 523,16,"K-Pop, R&B, Rock",,,
U0524,user,Usuario 524,19,"Jazz, Bachata",,,
U0525,user,Usuario 525,20,"Reggaeton, Hip Hop",,,
U0526,user,Usuario 526,16,"R&B, Rock, K-Pop",,,
U0527,user,Usuario 527,27,"Cumbia, Rock",,,
U0528,user,Usuario 528,39,"Reggaeton, Jazz",,,
U0529,user,Usuario 529,36,Indie,,,
U0530,user,Usuario 530,35,"Rock, R&B, Bachata",,,
U0531,user,Usuario 531,21,Electrónica,,,
U0532,user,Usuario 532,32,"Salsa, Cumbia, Jazz",,,
U0533,user,Usuario 533,38,"Indie, Hip Hop, Bachata",,,
U0534,user,Usuario 534,31,Jazz,,,
U0535,user,Usuario 535,28,"Pop, Cumbia",,,
U0536,user,Usuario 536,22,"Pop, K-Pop",,,
U0537,user,Usuario 537,18,"Hip Hop, K-Pop, Electrónica",,,
U0538,user,Usuario 538,35,Cumbia,,,
U0539,user,Usuario 539,33,"Bachata, Electrónica, Salsa",,,
U0540,user,Usuario 540,25,"Bachata, Reggaeton",,,
U0541,user,Usuario 541,16,Pop,,,
U0542,user,Usuario 542,25,"R&B, Indie, Jazz",,,
U0543,user,Usuario 543,32,"Cumbia, Rock, R&B",,,
U0544,user,Usuario 544,22,"Salsa, Rock, Electrónica",,,
U0545,user,Usuario 545,37,"Rock, Salsa, K-Pop",,,
U0546,user,Usuario 546,20,"Hip Hop, Salsa, Indie",,,
U0547,user,Usuario 547,34,"Electrónica, Indie, Jazz",,,
U0548,user,Usuario 548,18,"Reggaeton, Bachata",,,
U0549,user,Usuario 549,40,"Electrónica, Jazz",,,
U0550,user,Usuario 550,19,"Bachata, Hip Hop, Indie",,,
U0551,user,Usuario 551,33,"Indie, Hip Hop, Reggaeton",,,
U0552,user,Usuario 552,23,"Bachata, Electrónica, Indie",,,
U0553,user,Usuario 553,25,"Rock, Indie, Bachata",,,
U0554,user,Usuario 554,28,"K-Pop, Indie",,,
U0555,user,Usuario 555,28,"Jazz, Electrónica",,,
U0556,user,Usuario 556,31,"Cumbia, Rock",,,
U0557,user,Usuario 557,31,Hip Hop,,,
U0558,user,Usuario 558,33,Hip Hop,,,
U0559,user,Usuario 559,38,Salsa,,,
U0560,user,Usuario 560,39,"Indie, Hip Hop",,,
U0561,user,Usuario 561,16,"Rock, Electrónica, Indie",,,
U0562,user,Usuario 562,25,R&B,,,
U0563,user,Usuario 563,20,"Salsa, Cumbia",,,
U0564,user,Usuario 564,40,"Electrónica, Cumbia",,,
U0565,user,Usuario 565,26,Bachata,,,
U0566,user,Usuario 566,26,"Hip Hop, Bachata, K-Pop",,,
U0567,user,Usuario 567,32,"Rock, R&B, Pop",,,
U0568,user,Usuario 568,33,"Indie, R&B",,,
U0569,user,Usuario 569,40,"K-Pop, R&B, Electrónica",,,
U0570,user,Usuario 570,18,Jazz,,,
U0571,user,Usuario 571,17,"Hip Hop, Bachata",,,
U0572,user,Usuario 572,16,"Hip Hop, Electrónica",,,
U0573,user,Usuario 573,30,Reggaeton,,,
U0574,user,Usuario 574,39,"K-Pop, R&B, Bachata",,,
U0575,user,Usuario 575,21,Jazz,,,
U0576,user,Usuario 576,32,"Pop, K-Pop",,,
U0577,user,Usuario 577,18,"Salsa, Electrónica, R&B",,,
U0578,user,Usuario 578,34,"K-Pop, R&B",,,
U0579,user,Usuario 579,38,"Jazz, K-Pop, Indie",,,
U0580,user,Usuario 580,16,"Rock, Salsa",,,
U0581,user,Usuario 581,27,"Reggaeton, Electrónica",,,
U0582,user,Usuario 582,38,Indie,,,
U0583,user,Usuario 583,35,"Cumbia, Salsa",,,
U0584,user,Usuario 584,25,"Rock, Cumbia",,,
U0585,user,Usuario 585,16,"Reggaeton, Indie, Hip Hop",,,
U0586,user,Usuario 586,40,"Bachata, Electrónica, Indie",,,
U0587,user,Usuario 587,29,"Salsa, Electrónica",,,
U0588,user,Usuario 588,31,"Electrónica, K-Pop",,,
U0589,user,Usuario 589,28,"R&B, Indie, Pop",,,
U0590,user,Usuario 590,26,"Salsa, Electrónica",,,
U0591,user,Usuario 591,26,Salsa,,,
U0592,user,Usuario 592,32,"Hip Hop, Electrónica",,,
U0593,user,Usuario 593,23,Reggaeton,,,
U0594,user,Usuario 594,38,"Salsa, Cumbia, K-Pop",,,
U0595,user,Usuario 595,18,"Jazz, Electrónica, Reggaeton",,,
U0596,user,Usuario 596,20,Hip Hop,,,
U0597,user,Usuario 597,35,R&B,,,
U0598,user,Usuario 598,18,Salsa,,,
U0599,user,Usuario 599,22,"Salsa, Rock",,,
U0600,user,Usuario 600,27,"Salsa, Hip Hop, K-Pop",,,
U0601,user,Usuario 601,19,"Bachata, R&B, Jazz",,,
U0602,user,Usuario 602,28,"K-Pop, Rock, Reggaeton",,,
U0603,user,Usuario 603,36,"Indie, Pop, Jazz",,,
U0604,user,Usuario 604,30,"Electrónica, Reggaeton",,,
U0605,user,Usuario 605,34,Reggaeton,,,
U0606,user,Usuario 606,18,"Electrónica, Hip Hop, R&B",,,
U0607,user,Usuario 607,18,Cumbia,,,
U0608,user,Usuario 608,33,"Pop, K-Pop",,,
U0609,user,Usuario 609,26,"Pop, R&B",,,
U0610,user,Usuario 610,29,Bachata,,,
U0611,user,Usuario 611,23,"R&B, K-Pop, Bachata",,,
U0612,user,Usuario 612,34,"Reggaeton, Rock",,,
U0613,user,Usuario 613,31,"K-Pop, Jazz, Reggaeton",,,
U0614,user,Usuario 614,36,"Salsa, Cumbia, Electrónica",,,
U0615,user,Usuario 615,29,"Indie, Reggaeton, Bachata",,,
U0616,user,Usuario 616,16,Hip Hop,,,
U0617,user,Usuario 617,16,"Electrónica, Jazz",,,
U0618,user,Usuario 618,28,"Hip Hop, Salsa, Electrónica",,,
U0619,user,Usuario 619,19,"R&B, Bachata",,,
U0620,user,Usuario 620,29,"Jazz, K-Pop, Pop",,,
U0621,user,Usuario 621,28,"Bachata, R&B, Reggaeton",,,
U0622,user,Usuario 622,29,"Hip Hop, Rock, K-Pop",,,
U0623,user,Usuario 623,35,Jazz,,,
U0624,user,Usuario 624,22,"Electrónica, Hip Hop",,,
U0625,user,Usuario 625,25,"Electrónica, Jazz",,,
U0626,user,Usuario 626,22,"Cumbia, K-Pop",,,
U0627,user,Usuario 627,40,Reggaeton,,,
U0628,user,Usuario 628,24,"Hip Hop, K-Pop, Pop",,,
U0629,user,Usuario 629,22,"R&B, Bachata",,,
U0630,user,Usuario 630,17,"Pop, Jazz, R&B",,,
U0631,user,Usuario 631,34,"Hip Hop, Jazz, Indie",,,
U0632,user,Usuario 632,36,"K-Pop, Jazz, Hip Hop",,,
U0633,user,Usuario 633,25,"Reggaeton, Jazz, Cumbia",,,
U0634,user,Usuario 634,17,"K-Pop, Rock",,,
U0635,user,Usuario 635,32,Electrónica,,,
U0636,user,Usuario 636,21,"R&B, Rock, Salsa",,,
U0637,user,Usuario 637,28,"Bachata, Cumbia",,,
U0638,user,Usuario 638,39,"Cumbia, Rock, Salsa",,,
U0639,user,Usuario 639,38,"R&B, Indie, Cumbia",,,
U0640,user,Usuario 640,22,"Bachata, Salsa",,,
U0641,user,Usuario 641,31,"Jazz, K-Pop, Electrónica",,,
U0642,user,Usuario 642,23,"Electrónica, Indie, R&B",,,
U0643,user,Usuario 643,20,"Reggaeton, Indie",,,
U0644,user,Usuario 644,16,"Bachata, K-Pop",,,
U0645,user,Usuario 645,36,"Jazz, Indie, Bachata",,,
U0646,user,Usuario 646,21,"Bachata, Electrónica",,,
U0647,user,Usuario 647,23,Indie,,,
U0648,user,Usuario 648,27,"Reggaeton, K-Pop, Rock",,,
U0649,user,Usuario 649,40,"K-Pop, Indie, Electrónica",,,
U0650,user,Usuario 650,29,Reggaeton,,,
U0651,user,Usuario 651,21,Bachata,,,
U0652,user,Usuario 652,27,Jazz,,,
U0653,user,Usuario 653,19,"Cumbia, Reggaeton, R&B",,,
U0654,user,Usuario 654,34,"Salsa, Reggaeton, Pop",,,
U0655,user,Usuario 655,34,"Jazz, Hip Hop",,,
U0656,user,Usuario 656,24,"Pop, K-Pop, Bachata",,,
U0657,user,Usuario 657,18,Salsa,,,
U0658,user,Usuario 658,19,K-Pop,,,
U0659,user,Usuario 659,31,"Reggaeton, K-Pop, Salsa",,,
U0660,user,Usuario 660,28,K-Pop,,,
U0661,user,Usuario 661,22,"K-Pop, Pop, Salsa",,,
U0662,user,Usuario 662,26,"Reggaeton, R&B",,,
U0663,user,Usuario 663,36,"Rock, R&B",,,
U0664,user,Usuario 664,26,"Cumbia, Rock, R&B",,,
U0665,user,Usuario 665,19,"Cumbia, Bachata, Rock",,,
U0666,user,Usuario 666,22,"Indie, Pop",,,
U0667,user,Usuario 667,35,"Hip Hop, Reggaeton, Cumbia",,,
U0668,user,Usuario 668,30,Cumbia,,,
U0669,user,Usuario 669,27,"K-Pop, Salsa, Bachata",,,
U0670,user,Usuario 670,34,Hip Hop,,,
U0671,user,Usuario 671,23,"R&B, K-Pop",,,
U0672,user,Usuario 672,40,"K-Pop, Reggaeton",,,
U0673,user,Usuario 673,28,Cumbia,,,
U0674,user,Usuario 674,21,"K-Pop, Jazz",,,
U0675,user,Usuario 675,40,"Bachata, Cumbia, R&B",,,
U0676,user,Usuario 676,19,"K-Pop, Hip Hop",,,
U0677,user,Usuario 677,32,Indie,,,
U0678,user,Usuario 678,18,Jazz,,,
U0679,user,Usuario 679,31,"Bachata, Hip Hop",,,
U0680,user,Usuario 680,38,"Rock, K-Pop, Indie",,,
U0681,user,Usuario 681,25,"Salsa, Indie, K-Pop",,,
U0682,user,Usuario 682,28,"Rock, Cumbia, Electrónica",,,
U0683,user,Usuario 683,21,Rock,,,
U0684,user,Usuario 684,17,Rock,,,
U0685,user,Usuario 685,28,"Salsa, Rock",,,
U0686,user,Usuario 686,37,Bachata,,,
U0687,user,Usuario 687,26,"Salsa, Electrónica, Jazz",,,
U0688,user,Usuario 688,34,"Jazz, Cumbia, Rock",,,
U0689,user,Usuario 689,32,Indie,,,
U0690,user,Usuario 690,26,"R&B, Electrónica",,,
U0691,user,Usuario 691,35,"Reggaeton, Hip Hop, Bachata",,,
U0692,user,Usuario 692,18,Jazz,,,
U0693,user,Usuario 693,23,"Cumbia, Reggaeton",,,
U0694,user,Usuario 694,18,Hip Hop,,,
U0695,user,Usuario 695,38,"Bachata, Pop",,,
U0696,user,Usuario 696,32,Bachata,,,
U0697,user,Usuario 697,37,"Jazz, Electrónica, Rock",,,
U0698,user,Usuario 698,40,Electrónica,,,
U0699,user,Usuario 699,36,"Reggaeton, Pop",,,
U0700,user,Usuario 700,25,"Hip Hop, Jazz",,,
U0701,user,Usuario 701,38,Bachata,,,
U0702,user,Usuario 702,35,K-Pop,,,
U0703,user,Usuario 703,28,"Hip Hop, Jazz, Cumbia",,,
U0704,user,Usuario 704,20,"R&B, Rock",,,
U0705,user,Usuario 705,24,Hip Hop,,,
U0706,user,Usuario 706,28,"Bachata, Salsa, Rock",,,
U0707,user,Usuario 707,18,Electrónica,,,
U0708,user,Usuario 708,18,"Hip Hop, Rock",,,
U0709,user,Usuario 709,19,Electrónica,,,
U0710,user,Usuario 710,35,Cumbia,,,
U0711,user,Usuario 711,16,Electrónica,,,
U0712,user,Usuario 712,28,Indie,,,
U0713,user,Usuario 713,20,Pop,,,
U0714,user,Usuario 714,31,"Pop, R&B, Hip Hop",,,
U0715,user,Usuario 715,23,"Hip Hop, Electrónica",,,
U0716,user,Usuario 716,40,Cumbia,,,
U0717,user,Usuario 717,25,"K-Pop, Reggaeton, Indie",,,
U0718,user,Usuario 718,33,Electrónica,,,
U0719,user,Usuario 719,26,Bachata,,,
U0720,user,Usuario 720,19,Reggaeton,,,
U0721,user,Usuario 721,22,"Salsa, Reggaeton",,,
U0722,user,Usuario 722,33,"Reggaeton, Electrónica, Cumbia",,,
U0723,user,Usuario 723,39,"Jazz, K-Pop",,,
U0724,user,Usuario 724,22,"Hip Hop, Pop, R&B",,,
U0725,user,Usuario 725,38,"K-Pop, Electrónica",,,
U0726,user,Usuario 726,22,"Jazz, Indie",,,
U0727,user,Usuario 727,33,"Bachata, Rock, Pop",,,
U0728,user,Usuario 728,39,Reggaeton,,,
U0729,user,Usuario 729,32,"Reggaeton, Electrónica, K-Pop",,,
U0730,user,Usuario 730,39,"Jazz, Pop, R&B",,,
U0731,user,Usuario 731,38,"Salsa, R&B, Jazz",,,
U0732,user,Usuario 732,35,"K-Pop, Jazz",,,
U0733,user,Usuario 733,18,"K-Pop, Jazz",,,
U0734,user,Usuario 734,33,"Rock, Salsa",,,
U0735,user,Usuario 735,27,Rock,,,
U0736,user,Usuario 736,29,"R&B, Bachata, Rock",,,
U0737,user,Usuario 737,28,"Indie, K-Pop, Jazz",,,
U0738,user,Usuario 738,27,"Indie, R&B",,,
U0739,user,Usuario 739,20,Cumbia,,,
U0740,user,Usuario 740,21,Cumbia,,,
U0741,user,Usuario 741,36,"Cumbia, Pop",,,
U0742,user,Usuario 742,32,"Hip Hop, Reggaeton, Jazz",,,
U0743,user,Usuario 743,39,"Cumbia, Hip Hop",,,
U0744,user,Usuario 744,21,"Indie, Bachata, Pop",,,
U0745,user,Usuario 745,16,"Indie, R&B",,,
U0746,user,Usuario 746,25,Reggaeton,,,
U0747,user,Usuario 747,21,"Electrónica, Bachata, Hip Hop",,,
U0748,user,Usuario 748,22,Pop,,,
U0749,user,Usuario 749,18,Rock,,,
U0750,user,Usuario 750,31,Pop,,,
U0751,user,Usuario 751,16,"Jazz, R&B, Cumbia",,,
U0752,user,Usuario 752,32,"Pop, Rock, Reggaeton",,,
U0753,user,Usuario 753,31,"Indie, Hip Hop",,,
U0754,user,Usuario 754,28,"Indie, Cumbia, Bachata",,,
U0755,user,Usuario 755,17,"Pop, R&B",,,
U0756,user,Usuario 756,29,"Hip Hop, Reggaeton",,,
U0757,user,Usuario 757,34,"Reggaeton, Bachata, Salsa",,,
U0758,user,Usuario 758,39,Pop,,,
U0759,user,Usuario 759,30,"Salsa, Reggaeton",,,
U0760,user,Usuario 760,40,"Salsa, Hip Hop",,,
U0761,user,Usuario 761,16,Bachata,,,
U0762,user,Usuario 762,16,"Pop, Electrónica",,,
U0763,user,Usuario 763,25,R&B,,,
U0764,user,Usuario 764,32,"Jazz, Indie, Bachata",,,
U0765,user,Usuario 765,38,"K-Pop, Indie, Hip Hop",,,
U0766,user,Usuario 766,22,"Electrónica, K-Pop",,,
U0767,user,Usuario 767,19,"Rock, Pop",,,
U0768,user,Usuario 768,17,Electrónica,,,
U0769,user,Usuario 769,28,Electrónica,,,
U0770,user,Usuario 770,29,"Reggaeton, K-Pop",,,
U0771,user,Usuario 771,34,"Pop, Rock",,,
U0772,user,Usuario 772,17,Reggaeton,,,
U0773,user,Usuario 773,17,Reggaeton,,,
U0774,user,Usuario 774,33,"Bachata, Indie, Jazz",,,
U0775,user,Usuario 775,36,"Electrónica, Indie",,,
U0776,user,Usuario 776,22,R&B,,,
U0777,user,Usuario 777,18,"Indie, Hip Hop",,,
U0778,user,Usuario 778,25,"Cumbia, Reggaeton, K-Pop",,,
U0779,user,Usuario 779,25,"Cumbia, Jazz, Rock",,,
U0780,user,Usuario 780,24,"Bachata, Rock, Indie",,,
U0781,user,Usuario 781,37,"R&B, Reggaeton",,,
U0782,user,Usuario 782,31,Reggaeton,,,
U0783,user,Usuario 783,33,"Bachata, Pop",,,
U0784,user,Usuario 784,22,"Salsa, K-Pop, Jazz",,,
U0785,user,Usuario 785,29,"Pop, Reggaeton, R&B",,,
U0786,user,Usuario 786,21,"R&B, Indie, Hip Hop",,,
U0787,user,Usuario 787,37,Salsa,,,
U0788,user,Usuario 788,20,"Hip Hop, Jazz",,,
U0789,user,Usuario 789,20,Rock,,,
U0790,user,Usuario 790,16,"Salsa, Jazz",,,
U0791,user,Usuario 791,21,"Cumbia, Rock, Reggaeton",,,
U0792,user,Usuario 792,31,"Salsa, Cumbia, R&B",,,
U0793,user,Usuario 793,27,"Electrónica, Indie",,,
U0794,user,Usuario 794,21,K-Pop,,,
U0795,user,Usuario 795,22,"Jazz, Reggaeton, Salsa",,,
U0796,user,Usuario 796,40,"Reggaeton, Jazz, R&B",,,
U0797,user,Usuario 797,31,"R&B, K-Pop, Reggaeton",,,
U0798,user,Usuario 798,18,"Rock, Indie, Pop",,,
U0799,user,Usuario 799,17,K-Pop,,,
U0800,user,Usuario 800,40,"Electrónica, Salsa, Rock",,,
U0801,user,Usuario 801,35,"Pop, Indie",,,
U0802,user,Usuario 802,39,R&B,,,
U0803,user,Usuario 803,38,"Bachata, Salsa, Rock",,,
U0804,user,Usuario 804,38,Cumbia,,,
U0805,user,Usuario 805,25,"Reggaeton, Hip Hop",,,
U0806,user,Usuario 806,38,"Hip Hop, Jazz",,,
U0807,user,Usuario 807,38,"Indie, Bachata, Rock",,,
U0808,user,Usuario 808,20,"Indie, Bachata",,,
U0809,user,Usuario 809,28,Indie,,,
U0810,user,Usuario 810,27,"Salsa, Reggaeton",,,
U0811,user,Usuario 811,26,"Cumbia, K-Pop",,,
U0812,user,Usuario 812,24,Salsa,,,
U0813,user,Usuario 813,39,"Hip Hop, K-Pop, Salsa",,,
U0814,user,Usuario 814,22,"Hip Hop, Indie, Rock",,,
U0815,user,Usuario 815,34,"Jazz, Reggaeton, Pop",,,
U0816,user,Usuario 816,37,"K-Pop, Electrónica, Pop",,,
U0817,user,Usuario 817,28,K-Pop,,,
U0818,user,Usuario 818,38,Salsa,,,
U0819,user,Usuario 819,20,"Electrónica, Indie",,,
U0820,user,Usuario 820,35,Jazz,,,
U0821,user,Usuario 821,27,"Bachata, Hip Hop",,,
U0822,user,Usuario 822,20,Electrónica,,,
U0823,user,Usuario 823,26,Pop,,,
U0824,user,Usuario 824,36,"Jazz, Indie, Rock",,,
U0825,user,Usuario 825,20,Bachata,,,
U0826,user,Usuario 826,36,K-Pop,,,
U0827,user,Usuario 827,30,"Bachata, Cumbia",,,
U0828,user,Usuario 828,16,"Bachata, Cumbia",,,
U0829,user,Usuario 829,31,"Indie, Salsa",,,
U0830,user,Usuario 830,25,"Salsa, Jazz",,,
U0831,user,Usuario 831,27,Salsa,,,
U0832,user,Usuario 832,23,"Electrónica, Cumbia, Hip Hop",,,
U0833,user,Usuario 833,26,Jazz,,,
U0834,user,Usuario 834,23,"Cumbia, Salsa",,,
U0835,user,Usuario 835,29,Indie,,,
U0836,user,Usuario 836,29,Salsa,,,
U0837,user,Usuario 837,31,"Reggaeton, Jazz, K-Pop",,,
U0838,user,Usuario 838,20,Jazz,,,
U0839,user,Usuario 839,22,K-Pop,,,
U0840,user,Usuario 840,21,"Bachata, Salsa",,,
U0841,user,Usuario 841,39,"Indie, K-Pop, Pop",,,
U0842,user,Usuario 842,37,"Bachata, Electrónica",,,
U0843,user,Usuario 843,26,"K-Pop, Cumbia",,,
U0844,user,Usuario 844,20,Cumbia,,,
U0845,user,Usuario 845,30,"Cumbia, R&B",,,
U0846,user,Usuario 846,26,"Pop, Rock, K-Pop",,,
U0847,user,Usuario 847,34,Rock,,,
U0848,user,Usuario 848,37,"Rock, Reggaeton, Salsa",,,
U0849,user,Usuario 849,21,"Bachata, Electrónica",,,
U0850,user,Usuario 850,21,"Salsa, Cumbia, Jazz",,,
U0851,user,Usuario 851,27,Pop,,,
U0852,user,Usuario 852,23,Electrónica,,,
U0853,user,Usuario 853,23,"K-Pop, Rock, Jazz",,,
U0854,user,Usuario 854,19,Salsa,,,
U0855,user,Usuario 855,23,"Jazz, Reggaeton, R&B",,,
U0856,user,Usuario 856,40,"R&B, Pop, Indie",,,
U0857,user,Usuario 857,21,"K-Pop, Cumbia, Bachata",,,
U0858,user,Usuario 858,20,Hip Hop,,,
U0859,user,Usuario 859,17,"Pop, Bachata",,,
U0860,user,Usuario 860,17,Cumbia,,,
U0861,user,Usuario 861,33,"Reggaeton, Salsa",,,
U0862,user,Usuario 862,29,Rock,,,
U0863,user,Usuario 863,21,"Pop, Bachata",,,
U0864,user,Usuario 864,24,"Bachata, Cumbia",,,
U0865,user,Usuario 865,29,"Bachata, R&B",,,
U0866,user,Usuario 866,37,"R&B, Reggaeton, Cumbia",,,
U0867,user,Usuario 867,21,Rock,,,
U0868,user,Usuario 868,33,"Indie, Pop",,,
U0869,user,Usuario 869,40,Rock,,,
U0870,user,Usuario 870,26,Electrónica,,,
U0871,user,Usuario 871,25,"Rock, Reggaeton",,,
U0872,user,Usuario 872,33,"R&B, Reggaeton",,,
U0873,user,Usuario 873,20,Salsa,,,
U0874,user,Usuario 874,25,Electrónica,,,
U0875,user,Usuario 875,39,Salsa,,,
U0876,user,Usuario 876,25,Jazz,,,
U0877,user,Usuario 877,38,"Reggaeton, Pop",,,
U0878,user,Usuario 878,19,"Jazz, Reggaeton",,,
U0879,user,Usuario 879,16,Hip Hop,,,
U0880,user,Usuario 880,39,"Jazz, Electrónica, Reggaeton",,,
U0881,user,Usuario 881,27,"K-Pop, Rock",,,
U0882,user,Usuario 882,16,"Indie, Bachata",,,
U0883,user,Usuario 883,34,"Hip Hop, R&B, Reggaeton",,,
U0884,user,Usuario 884,23,Rock,,,
U0885,user,Usuario 885,30,"Cumbia, Hip Hop",,,
U0886,user,Usuario 886,28,"Indie, Salsa",,,
U0887,user,Usuario 887,17,"Indie, Pop",,,
U0888,user,Usuario 888,26,"Cumbia, Jazz, Electrónica",,,
U0889,user,Usuario 889,29,Jazz,,,
U0890,user,Usuario 890,34,"R&B, Rock",,,
U0891,user,Usuario 891,36,"Indie, Reggaeton",,,
U0892,user,Usuario 892,36,"Electrónica, Rock, Pop",,,
U0893,user,Usuario 893,24,"Salsa, Jazz, Indie",,,
U0894,user,Usuario 894,17,"Electrónica, Salsa",,,
U0895,user,Usuario 895,23,"Salsa, Indie",,,
U0896,user,Usuario 896,24,"Rock, Hip Hop",,,
U0897,user,Usuario 897,36,"Bachata, Pop, Cumbia",,,
U0898,user,Usuario 898,31,"Rock, Electrónica",,,
U0899,user,Usuario 899,39,"Reggaeton, Salsa, Hip Hop",,,
U0900,user,Usuario 900,18,"Pop, Electrónica",,,
U0901,user,Usuario 901,28,"Reggaeton, R&B",,,
U0902,user,Usuario 902,17,R&B,,,
U0903,user,Usuario 903,28,"K-Pop, Bachata, Indie",,,
U0904,user,Usuario 904,38,"Salsa, Bachata, Indie",,,
U0905,user,Usuario 905,34,"Indie, K-Pop",,,
U0906,user,Usuario 906,25,Cumbia,,,
U0907,user,Usuario 907,36,"Hip Hop, Salsa",,,
U0908,user,Usuario 908,35,"R&B, Pop, Electrónica",,,
U0909,user,Usuario 909,26,"Salsa, R&B, Rock",,,
U0910,user,Usuario 910,29,"Electrónica, Bachata, Pop",,,
U0911,user,Usuario 911,20,"K-Pop, Pop",,,
U0912,user,Usuario 912,19,"K-Pop, Jazz, Salsa",,,
U0913,user,Usuario 913,37,Reggaeton,,,
U0914,user,Usuario 914,36,"Jazz, Electrónica, Bachata",,,
U0915,user,Usuario 915,29,"Indie, R&B",,,
U0916,user,Usuario 916,27,"K-Pop, Reggaeton, Indie",,,
U0917,user,Usuario 917,18,"Indie, Salsa, Cumbia",,,
U0918,user,Usuario 918,25,"Electrónica, Reggaeton",,,
U0919,user,Usuario 919,38,Jazz,,,
U0920,user,Usuario 920,30,"Indie, Hip Hop, Bachata",,,
U0921,user,Usuario 921,27,R&B,,,
U0922,user,Usuario 922,20,"Bachata, Salsa",,,
U0923,user,Usuario 923,26,Pop,,,
U0924,user,Usuario 924,25,"K-Pop, Indie",,,
U0925,user,Usuario 925,19,Salsa,,,
U0926,user,Usuario 926,31,R&B,,,
U0927,user,Usuario 927,18,R&B,,,
U0928,user,Usuario 928,21,"R&B, Hip Hop",,,
U0929,user,Usuario 929,38,"Hip Hop, K-Pop, Bachata",,,
U0930,user,Usuario 930,16,R&B,,,
U0931,user,Usuario 931,22,"Cumbia, Reggaeton",,,
U0932,user,Usuario 932,39,"Salsa, Reggaeton",,,
U0933,user,Usuario 933,21,"Salsa, R&B",,,
U0934,user,Usuario 934,37,"Electrónica, Rock",,,
U0935,user,Usuario 935,21,"Hip Hop, Cumbia, Jazz",,,
U0936,user,Usuario 936,36,K-Pop,,,
U0937,user,Usuario 937,23,"Hip Hop, Rock, Pop",,,
U0938,user,Usuario 938,20,"Rock, Indie, Electrónica",,,
U0939,user,Usuario 939,28,"Indie, Cumbia",,,
U0940,user,Usuario 940,28,"Bachata, Pop",,,
U0941,user,Usuario 941,20,"Cumbia, K-Pop",,,
U0942,user,Usuario 942,16,Pop,,,
U0943,user,Usuario 943,17,Cumbia,,,
U0944,user,Usuario 944,29,"K-Pop, Electrónica",,,
U0945,user,Usuario 945,37,Salsa,,,
U0946,user,Usuario 946,36,R&B,,,
U0947,user,Usuario 947,21,"Jazz, Reggaeton, Indie",,,
U0948,user,Usuario 948,17,"R&B, Cumbia, Jazz",,,
U0949,user,Usuario 949,39,"Indie, Pop",,,
U0950,user,Usuario 950,16,"R&B, Hip Hop",,,
U0951,user,Usuario 951,40,Electrónica,,,
U0952,user,Usuario 952,38,"Bachata, Rock",,,
U0953,user,Usuario 953,38,"K-Pop, Reggaeton, Pop",,,
U0954,user,Usuario 954,37,Pop,,,
U0955,user,Usuario 955,35,"Electrónica, Hip Hop",,,
U0956,user,Usuario 956,24,Rock,,,
U0957,user,Usuario 957,32,"R&B, Jazz",,,
U0958,user,Usuario 958,38,Salsa,,,
